"","Name","Year","Rank"
"1030","Rose","1924",44
"1031","Rosemary","1924",97
"1032","Rosie","1924",NA
"1033","Rosina","1924",NA
"1034","Ruby","1924",67
"1035","Ruth","1924",55
"1036","Sally","1924",NA
"1037","Samantha","1924",NA
"1038","Sandra","1924",NA
"1039","Sara","1924",NA
"1040","Sarah","1924",53
"1041","Scarlett","1924",NA
"1042","Shannon","1924",NA
"1043","Sharon","1924",NA
"1044","Sheila","1924",43
"1045","Shirley","1924",NA
"1046","Sian","1924",NA
"1047","Sienna","1924",NA
"1048","Skye","1924",NA
"1049","Sofia","1924",NA
"1050","Sonia","1924",NA
"1051","Sophia","1924",NA
"1052","Sophie","1924",NA
"1053","Stacey","1924",NA
"1054","Stella","1924",81
"1055","Stephanie","1924",NA
"1056","Summer","1924",NA
"1057","Susan","1924",NA
"1058","Suzanne","1924",NA
"1059","Sybil","1924",99
"1060","Sylvia","1924",42
"1061","Tanya","1924",NA
"1062","Tara","1924",NA
"1063","Teresa","1924",NA
"1064","Thea","1924",NA
"1065","Thelma","1924",84
"1066","Theresa","1924",NA
"1067","Tia","1924",NA
"1068","Tilly","1924",NA
"1069","Tina","1924",NA
"1070","Toni","1924",NA
"1071","Tracey","1924",NA
"1072","Tracy","1924",NA
"1073","Valerie","1924",NA
"1074","Vanessa","1924",NA
"1075","Vera","1924",16
"1076","Veronica","1924",NA
"1077","Victoria","1924",NA
"1078","Violet","1924",29
"1079","Vivienne","1924",NA
"1080","Wendy","1924",NA
"1081","Willow","1924",NA
"1082","Winifred","1924",19
"1083","Yasmin","1924",NA
"1084","Yvonne","1924",NA
"1085","Zara","1924",NA
"1086","Zoe","1924",NA
"1087","Abbie","1934",NA
"1088","Abigail","1934",NA
"1089","Ada","1934",NA
"1090","Agnes","1934",84
"1091","Aimee","1934",NA
"1092","Aisha","1934",NA
"1093","Alexandra","1934",NA
"1094","Alice","1934",66
"1095","Alicia","1934",NA
"1096","Alisha","1934",NA
"1097","Alison","1934",NA
"1098","Alma","1934",NA
"1099","Amanda","1934",NA
"1100","Amber","1934",NA
"1101","Amelia","1934",NA
"1102","Amelie","1934",NA
"1103","Amy","1934",NA
"1104","Andrea","1934",NA
"1105","Angela","1934",85
"1106","Anita","1934",NA
"1107","Ann","1934",23
"1108","Anna","1934",NA
"1109","Annabelle","1934",NA
"1110","Anne","1934",26
"1111","Annette","1934",NA
"1112","Annie","1934",69
"1113","Arabella","1934",NA
"1114","Aria","1934",NA
"1115","Ashleigh","1934",NA
"1116","Audrey","1934",15
"1117","Ava","1934",NA
"1118","Barbara","1934",7
"1119","Beatrice","1934",NA
"1120","Bella","1934",NA
"1121","Bertha","1934",NA
"1122","Beryl","1934",22
"1123","Bessie","1934",NA
"1124","Beth","1934",NA
"1125","Bethan","1934",NA
"1126","Bethany","1934",NA
"1127","Betty","1934",21
"1128","Beverley","1934",NA
"1129","Blanche","1934",NA
"1130","Brenda","1934",16
"1131","Bridget","1934",79
"1132","Brooke","1934",NA
"1133","Caitlin","1934",NA
"1134","Carla","1934",NA
"1135","Carly","1934",NA
"1136","Carol","1934",NA
"1137","Carole","1934",NA
"1138","Caroline","1934",NA
"1139","Carolyn","1934",NA
"1140","Catherine","1934",36
"1141","Chantelle","1934",NA
"1142","Charlene","1934",NA
"1143","Charlotte","1934",NA
"1144","Chelsea","1934",NA
"1145","Cheryl","1934",NA
"1146","Chloe","1934",NA
"1147","Christina","1934",NA
"1148","Christine","1934",56
"1149","Clair","1934",NA
"1150","Claire","1934",NA
"1151","Clara","1934",NA
"1152","Clare","1934",NA
"1153","Constance","1934",86
"1154","Courtney","1934",NA
"1155","Cynthia","1934",65
"1156","Daisy","1934",NA
"1157","Danielle","1934",NA
"1158","Daphne","1934",54
"1159","Darcey","1934",NA
"1160","Darcie","1934",NA
"1161","Darcy","1934",NA
"1162","Dawn","1934",NA
"1163","Debbie","1934",NA
"1164","Deborah","1934",NA
"1165","Debra","1934",NA
"1166","Demi","1934",NA
"1167","Denise","1934",NA
"1168","Diana","1934",80
"1169","Diane","1934",NA
"1170","Donna","1934",NA
"1171","Dora","1934",NA
"1172","Doreen","1934",8
"1173","Doris","1934",33
"1174","Dorothy","1934",11
"1175","Edith","1934",46
"1176","Edna","1934",39
"1177","Eileen","1934",19
"1178","Elaine","1934",NA
"1179","Eleanor","1934",NA
"1180","Eliza","1934",NA
"1181","Elizabeth","1934",14
"1182","Ella","1934",NA
"1183","Ellen","1934",72
"1184","Ellie","1934",NA
"1185","Eloise","1934",NA
"1186","Elsie","1934",51
"1187","Emilia","1934",NA
"1188","Emily","1934",NA
"1189","Emma","1934",NA
"1190","Enid","1934",68
"1191","Erin","1934",NA
"1192","Esme","1934",NA
"1193","Esther","1934",NA
"1194","Ethel","1934",91
"1195","Eva","1934",NA
"1196","Eve","1934",NA
"1197","Evelyn","1934",45
"1198","Evie","1934",NA
"1199","Faith","1934",NA
"1200","Fanny","1934",NA
"1201","Felicity","1934",NA
"1202","Fiona","1934",NA
"1203","Florence","1934",49
"1204","Frances","1934",55
"1205","Francesca","1934",NA
"1206","Freda","1934",71
"1207","Freya","1934",NA
"1208","Gabrielle","1934",NA
"1209","Gail","1934",NA
"1210","Gemma","1934",NA
"1211","Georgia","1934",NA
"1212","Georgina","1934",NA
"1213","Geraldine","1934",NA
"1214","Gertrude","1934",NA
"1215","Gillian","1934",67
"1216","Gladys","1934",58
"1217","Glenys","1934",NA
"1218","Gloria","1934",94
"1219","Glynis","1934",NA
"1220","Grace","1934",81
"1221","Gracie","1934",NA
"1222","Gwendoline","1934",60
"1223","Hannah","1934",NA
"1224","Harper","1934",NA
"1225","Harriet","1934",NA
"1226","Hayley","1934",NA
"1227","Hazel","1934",44
"1228","Heather","1934",97
"1229","Heidi","1934",NA
"1230","Helen","1934",63
"1231","Hilary","1934",NA
"1232","Hilda","1934",61
"1233","Hollie","1934",NA
"1234","Holly","1934",NA
"1235","Ida","1934",NA
"1236","Imogen","1934",NA
"1237","Irene","1934",24
"1238","Iris","1934",30
"1239","Isabel","1934",NA
"1240","Isabella","1934",NA
"1241","Isabelle","1934",NA
"1242","Isla","1934",NA
"1243","Isobel","1934",NA
"1244","Ivy","1934",73
"1245","Jacqueline","1934",93
"1246","Jade","1934",NA
"1247","Jane","1934",74
"1248","Janet","1934",25
"1249","Janice","1934",NA
"1250","Jasmine","1934",NA
"1251","Jayne","1934",NA
"1252","Jean","1934",2
"1253","Jeanette","1934",NA
"1254","Jemma","1934",NA
"1255","Jenna","1934",NA
"1256","Jennifer","1934",87
"1257","Jenny","1934",NA
"1258","Jessica","1934",NA
"1259","Jessie","1934",NA
"1260","Jill","1934",89
"1261","Joan","1934",4
"1262","Joanna","1934",NA
"1263","Joanne","1934",NA
"1264","Jodie","1934",NA
"1265","Jordan","1934",NA
"1266","Josephine","1934",38
"1267","Joy","1934",92
"1268","Joyce","1934",12
"1269","Judith","1934",100
"1270","Julia","1934",NA
"1271","Julie","1934",NA
"1272","June","1934",9
"1273","Karen","1934",NA
"1274","Kate","1934",NA
"1275","Katherine","1934",NA
"1276","Kathleen","1934",17
"1277","Kathryn","1934",NA
"1278","Katie","1934",NA
"1279","Katy","1934",NA
"1280","Kay","1934",NA
"1281","Kayleigh","1934",NA
"1282","Keira","1934",NA
"1283","Kelly","1934",NA
"1284","Kerry","1934",NA
"1285","Kiera","1934",NA
"1286","Kim","1934",NA
"1287","Kimberley","1934",NA
"1288","Kirsty","1934",NA
"1289","Laura","1934",NA
"1290","Lauren","1934",NA
"1291","Layla","1934",NA
"1292","Leah","1934",NA
"1293","Leanne","1934",NA
"1294","Lesley","1934",NA
"1295","Lexi","1934",NA
"1296","Libby","1934",NA
"1297","Lilian","1934",40
"1298","Lillian","1934",NA
"1299","Lilly","1934",NA
"1300","Lily","1934",95
"1301","Linda","1934",NA
"1302","Lindsay","1934",NA
"1303","Lindsey","1934",NA
"1304","Lisa","1934",NA
"1305","Lola","1934",NA
"1306","Lorraine","1934",NA
"1307","Lottie","1934",NA
"1308","Louisa","1934",NA
"1309","Louise","1934",NA
"1310","Lucy","1934",NA
"1311","Luna","1934",NA
"1312","Lydia","1934",NA
"1313","Lynda","1934",NA
"1314","Lyndsey","1934",NA
"1315","Lynn","1934",NA
"1316","Lynne","1934",NA
"1317","Lynsey","1934",NA
"1318","Mabel","1934",NA
"1319","Maddison","1934",NA
"1320","Madeleine","1934",NA
"1321","Madison","1934",NA
"1322","Maisie","1934",NA
"1323","Mandy","1934",NA
"1324","Margaret","1934",1
"1325","Margery","1934",NA
"1326","Maria","1934",59
"1327","Marian","1934",88
"1328","Marie","1934",53
"1329","Marilyn","1934",NA
"1330","Marina","1934",35
"1331","Marion","1934",34
"1332","Marjorie","1934",31
"1333","Marlene","1934",77
"1334","Martha","1934",NA
"1335","Mary","1934",3
"1336","Maryam","1934",NA
"1337","Matilda","1934",NA
"1338","Maud","1934",NA
"1339","Maureen","1934",13
"1340","Mavis","1934",29
"1341","Maxine","1934",NA
"1342","May","1934",98
"1343","Maya","1934",NA
"1344","Megan","1934",NA
"1345","Melanie","1934",NA
"1346","Melissa","1934",NA
"1347","Mia","1934",NA
"1348","Michele","1934",NA
"1349","Michelle","1934",NA
"1350","Mila","1934",NA
"1351","Mildred","1934",NA
"1352","Millicent","1934",NA
"1353","Millie","1934",NA
"1354","Minnie","1934",NA
"1355","Miriam","1934",NA
"1356","Mollie","1934",NA
"1357","Molly","1934",96
"1358","Monica","1934",99
"1359","Morgan","1934",NA
"1360","Muriel","1934",52
"1361","Nancy","1934",78
"1362","Naomi","1934",NA
"1363","Natalie","1934",NA
"1364","Natasha","1934",NA
"1365","Nellie","1934",NA
"1366","Niamh","1934",NA
"1367","Nichola","1934",NA
"1368","Nicola","1934",NA
"1369","Nicole","1934",NA
"1370","Nora","1934",NA
"1371","Norah","1934",NA
"1372","Norma","1934",41
"1373","Olive","1934",47
"1374","Olivia","1934",NA
"1375","Paige","1934",NA
"1376","Pamela","1934",20
"1377","Patricia","1934",5
"1378","Paula","1934",NA
"1379","Pauline","1934",28
"1380","Peggy","1934",75
"1381","Penelope","1934",NA
"1382","Phoebe","1934",NA
"1383","Phyllis","1934",43
"1384","Poppy","1934",NA
"1385","Rachael","1934",NA
"1386","Rachel","1934",NA
"1387","Rebecca","1934",NA
"1388","Rebekah","1934",NA
"1389","Rhiannon","1934",NA
"1390","Rita","1934",27
"1391","Robyn","1934",NA
"1392","Rose","1934",64
"1393","Rosemary","1934",42
"1394","Rosie","1934",NA
"1395","Rosina","1934",NA
"1396","Ruby","1934",NA
"1397","Ruth","1934",50
"1398","Sally","1934",NA
"1399","Samantha","1934",NA
"1400","Sandra","1934",NA
"1401","Sara","1934",NA
"1402","Sarah","1934",76
"1403","Scarlett","1934",NA
"1404","Shannon","1934",NA
"1405","Sharon","1934",NA
"1406","Sheila","1934",6
"1407","Shirley","1934",10
"1408","Sian","1934",NA
"1409","Sienna","1934",NA
"1410","Skye","1934",NA
"1411","Sofia","1934",NA
"1412","Sonia","1934",NA
"1413","Sophia","1934",NA
"1414","Sophie","1934",NA
"1415","Stacey","1934",NA
"1416","Stella","1934",NA
"1417","Stephanie","1934",NA
"1418","Summer","1934",NA
"1419","Susan","1934",NA
"1420","Suzanne","1934",NA
"1421","Sybil","1934",NA
"1422","Sylvia","1934",18
"1423","Tanya","1934",NA
"1424","Tara","1934",NA
"1425","Teresa","1934",82
"1426","Thea","1934",NA
"1427","Thelma","1934",57
"1428","Theresa","1934",NA
"1429","Tia","1934",NA
"1430","Tilly","1934",NA
"1431","Tina","1934",NA
"1432","Toni","1934",NA
"1433","Tracey","1934",NA
"1434","Tracy","1934",NA
"1435","Valerie","1934",32
"1436","Vanessa","1934",NA
"1437","Vera","1934",37
"1438","Veronica","1934",83
"1439","Victoria","1934",NA
"1440","Violet","1934",62
"1441","Vivienne","1934",NA
"1442","Wendy","1934",90
"1443","Willow","1934",NA
"1444","Winifred","1934",48
"1445","Yasmin","1934",NA
"1446","Yvonne","1934",70
"1447","Zara","1934",NA
"1448","Zoe","1934",NA
"1449","Abbie","1944",NA
"1450","Abigail","1944",NA
"1451","Ada","1944",NA
"1452","Agnes","1944",NA
"1453","Aimee","1944",NA
"1454","Aisha","1944",NA
"1455","Alexandra","1944",NA
"1456","Alice","1944",NA
"1457","Alicia","1944",NA
"1458","Alisha","1944",NA
"1459","Alison","1944",NA
"1460","Alma","1944",NA
"1461","Amanda","1944",NA
"1462","Amber","1944",NA
"1463","Amelia","1944",NA
"1464","Amelie","1944",NA
"1465","Amy","1944",NA
"1466","Andrea","1944",NA
"1467","Angela","1944",37
"1468","Anita","1944",78
"1469","Ann","1944",6
"1470","Anna","1944",NA
"1471","Annabelle","1944",NA
"1472","Anne","1944",20
"1473","Annette","1944",NA
"1474","Annie","1944",NA
"1475","Arabella","1944",NA
"1476","Aria","1944",NA
"1477","Ashleigh","1944",NA
"1478","Audrey","1944",67
"1479","Ava","1944",NA
"1480","Barbara","1944",10
"1481","Beatrice","1944",NA
"1482","Bella","1944",NA
"1483","Bertha","1944",NA
"1484","Beryl","1944",46
"1485","Bessie","1944",NA
"1486","Beth","1944",NA
"1487","Bethan","1944",NA
"1488","Bethany","1944",NA
"1489","Betty","1944",69
"1490","Beverley","1944",NA
"1491","Blanche","1944",NA
"1492","Brenda","1944",22
"1493","Bridget","1944",87
"1494","Brooke","1944",NA
"1495","Caitlin","1944",NA
"1496","Carla","1944",NA
"1497","Carly","1944",NA
"1498","Carol","1944",12
"1499","Carole","1944",27
"1500","Caroline","1944",95
"1501","Carolyn","1944",76
"1502","Catherine","1944",42
"1503","Chantelle","1944",NA
"1504","Charlene","1944",NA
"1505","Charlotte","1944",NA
"1506","Chelsea","1944",NA
"1507","Cheryl","1944",NA
"1508","Chloe","1944",NA
"1509","Christina","1944",74
"1510","Christine","1944",3
"1511","Clair","1944",NA
"1512","Claire","1944",NA
"1513","Clara","1944",NA
"1514","Clare","1944",NA
"1515","Constance","1944",NA
"1516","Courtney","1944",NA
"1517","Cynthia","1944",64
"1518","Daisy","1944",NA
"1519","Danielle","1944",NA
"1520","Daphne","1944",94
"1521","Darcey","1944",NA
"1522","Darcie","1944",NA
"1523","Darcy","1944",NA
"1524","Dawn","1944",NA
"1525","Debbie","1944",NA
"1526","Deborah","1944",NA
"1527","Debra","1944",NA
"1528","Demi","1944",NA
"1529","Denise","1944",79
"1530","Diana","1944",51
"1531","Diane","1944",35
"1532","Donna","1944",NA
"1533","Dora","1944",NA
"1534","Doreen","1944",38
"1535","Doris","1944",99
"1536","Dorothy","1944",31
"1537","Edith","1944",NA
"1538","Edna","1944",NA
"1539","Eileen","1944",28
"1540","Elaine","1944",50
"1541","Eleanor","1944",NA
"1542","Eliza","1944",NA
"1543","Elizabeth","1944",15
"1544","Ella","1944",NA
"1545","Ellen","1944",NA
"1546","Ellie","1944",NA
"1547","Eloise","1944",NA
"1548","Elsie","1944",NA
"1549","Emilia","1944",NA
"1550","Emily","1944",NA
"1551","Emma","1944",NA
"1552","Enid","1944",NA
"1553","Erin","1944",NA
"1554","Esme","1944",NA
"1555","Esther","1944",NA
"1556","Ethel","1944",NA
"1557","Eva","1944",NA
"1558","Eve","1944",NA
"1559","Evelyn","1944",71
"1560","Evie","1944",NA
"1561","Faith","1944",NA
"1562","Fanny","1944",NA
"1563","Felicity","1944",NA
"1564","Fiona","1944",NA
"1565","Florence","1944",NA
"1566","Frances","1944",48
"1567","Francesca","1944",NA
"1568","Freda","1944",NA
"1569","Freya","1944",NA
"1570","Gabrielle","1944",NA
"1571","Gail","1944",NA
"1572","Gemma","1944",NA
"1573","Georgia","1944",NA
"1574","Georgina","1944",84
"1575","Geraldine","1944",98
"1576","Gertrude","1944",NA
"1577","Gillian","1944",23
"1578","Gladys","1944",NA
"1579","Glenys","1944",91
"1580","Gloria","1944",59
"1581","Glynis","1944",NA
"1582","Grace","1944",NA
"1583","Gracie","1944",NA
"1584","Gwendoline","1944",97
"1585","Hannah","1944",NA
"1586","Harper","1944",NA
"1587","Harriet","1944",NA
"1588","Hayley","1944",NA
"1589","Hazel","1944",47
"1590","Heather","1944",58
"1591","Heidi","1944",NA
"1592","Helen","1944",45
"1593","Hilary","1944",62
"1594","Hilda","1944",NA
"1595","Hollie","1944",NA
"1596","Holly","1944",NA
"1597","Ida","1944",NA
"1598","Imogen","1944",NA
"1599","Irene","1944",34
"1600","Iris","1944",77
"1601","Isabel","1944",NA
"1602","Isabella","1944",NA
"1603","Isabelle","1944",NA
"1604","Isla","1944",NA
"1605","Isobel","1944",NA
"1606","Ivy","1944",NA
"1607","Jacqueline","1944",25
"1608","Jade","1944",NA
"1609","Jane","1944",53
"1610","Janet","1944",8
"1611","Janice","1944",49
"1612","Jasmine","1944",NA
"1613","Jayne","1944",NA
"1614","Jean","1944",5
"1615","Jeanette","1944",75
"1616","Jemma","1944",NA
"1617","Jenna","1944",NA
"1618","Jennifer","1944",18
"1619","Jenny","1944",NA
"1620","Jessica","1944",NA
"1621","Jessie","1944",NA
"1622","Jill","1944",63
"1623","Joan","1944",16
"1624","Joanna","1944",NA
"1625","Joanne","1944",NA
"1626","Jodie","1944",NA
"1627","Jordan","1944",NA
"1628","Josephine","1944",44
"1629","Joy","1944",90
"1630","Joyce","1944",33
"1631","Judith","1944",30
"1632","Julia","1944",70
"1633","Julie","1944",92
"1634","June","1944",32
"1635","Karen","1944",NA
"1636","Kate","1944",NA
"1637","Katherine","1944",NA
"1638","Kathleen","1944",19
"1639","Kathryn","1944",NA
"1640","Katie","1944",NA
"1641","Katy","1944",NA
"1642","Kay","1944",80
"1643","Kayleigh","1944",NA
"1644","Keira","1944",NA
"1645","Kelly","1944",NA
"1646","Kerry","1944",NA
"1647","Kiera","1944",NA
"1648","Kim","1944",NA
"1649","Kimberley","1944",NA
"1650","Kirsty","1944",NA
"1651","Laura","1944",NA
"1652","Lauren","1944",NA
"1653","Layla","1944",NA
"1654","Leah","1944",NA
"1655","Leanne","1944",NA
"1656","Lesley","1944",55
"1657","Lexi","1944",NA
"1658","Libby","1944",NA
"1659","Lilian","1944",88
"1660","Lillian","1944",NA
"1661","Lilly","1944",NA
"1662","Lily","1944",NA
"1663","Linda","1944",24
"1664","Lindsay","1944",NA
"1665","Lindsey","1944",NA
"1666","Lisa","1944",NA
"1667","Lola","1944",NA
"1668","Lorraine","1944",NA
"1669","Lottie","1944",NA
"1670","Louisa","1944",NA
"1671","Louise","1944",NA
"1672","Lucy","1944",NA
"1673","Luna","1944",NA
"1674","Lydia","1944",NA
"1675","Lynda","1944",73
"1676","Lyndsey","1944",NA
"1677","Lynn","1944",NA
"1678","Lynne","1944",NA
"1679","Lynsey","1944",NA
"1680","Mabel","1944",NA
"1681","Maddison","1944",NA
"1682","Madeleine","1944",NA
"1683","Madison","1944",NA
"1684","Maisie","1944",NA
"1685","Mandy","1944",NA
"1686","Margaret","1944",1
"1687","Margery","1944",NA
"1688","Maria","1944",57
"1689","Marian","1944",81
"1690","Marie","1944",60
"1691","Marilyn","1944",54
"1692","Marina","1944",NA
"1693","Marion","1944",40
"1694","Marjorie","1944",61
"1695","Marlene","1944",68
"1696","Martha","1944",NA
"1697","Mary","1944",4
"1698","Maryam","1944",NA
"1699","Matilda","1944",NA
"1700","Maud","1944",NA
"1701","Maureen","1944",9
"1702","Mavis","1944",66
"1703","Maxine","1944",NA
"1704","May","1944",NA
"1705","Maya","1944",NA
"1706","Megan","1944",NA
"1707","Melanie","1944",NA
"1708","Melissa","1944",NA
"1709","Mia","1944",NA
"1710","Michele","1944",NA
"1711","Michelle","1944",NA
"1712","Mila","1944",NA
"1713","Mildred","1944",NA
"1714","Millicent","1944",NA
"1715","Millie","1944",NA
"1716","Minnie","1944",NA
"1717","Miriam","1944",NA
"1718","Mollie","1944",NA
"1719","Molly","1944",NA
"1720","Monica","1944",89
"1721","Morgan","1944",NA
"1722","Muriel","1944",100
"1723","Nancy","1944",NA
"1724","Naomi","1944",NA
"1725","Natalie","1944",NA
"1726","Natasha","1944",NA
"1727","Nellie","1944",NA
"1728","Niamh","1944",NA
"1729","Nichola","1944",NA
"1730","Nicola","1944",NA
"1731","Nicole","1944",NA
"1732","Nora","1944",NA
"1733","Norah","1944",NA
"1734","Norma","1944",56
"1735","Olive","1944",NA
"1736","Olivia","1944",NA
"1737","Paige","1944",NA
"1738","Pamela","1944",17
"1739","Patricia","1944",2
"1740","Paula","1944",NA
"1741","Pauline","1944",14
"1742","Peggy","1944",NA
"1743","Penelope","1944",72
"1744","Phoebe","1944",NA
"1745","Phyllis","1944",96
"1746","Poppy","1944",NA
"1747","Rachael","1944",NA
"1748","Rachel","1944",NA
"1749","Rebecca","1944",NA
"1750","Rebekah","1944",NA
"1751","Rhiannon","1944",NA
"1752","Rita","1944",41
"1753","Robyn","1944",NA
"1754","Rose","1944",NA
"1755","Rosemary","1944",36
"1756","Rosie","1944",NA
"1757","Rosina","1944",NA
"1758","Ruby","1944",NA
"1759","Ruth","1944",65
"1760","Sally","1944",85
"1761","Samantha","1944",NA
"1762","Sandra","1944",13
"1763","Sara","1944",NA
"1764","Sarah","1944",86
"1765","Scarlett","1944",NA
"1766","Shannon","1944",NA
"1767","Sharon","1944",NA
"1768","Sheila","1944",21
"1769","Shirley","1944",39
"1770","Sian","1944",NA
"1771","Sienna","1944",NA
"1772","Skye","1944",NA
"1773","Sofia","1944",NA
"1774","Sonia","1944",NA
"1775","Sophia","1944",NA
"1776","Sophie","1944",NA
"1777","Stacey","1944",NA
"1778","Stella","1944",NA
"1779","Stephanie","1944",NA
"1780","Summer","1944",NA
"1781","Susan","1944",7
"1782","Suzanne","1944",NA
"1783","Sybil","1944",NA
"1784","Sylvia","1944",26
"1785","Tanya","1944",NA
"1786","Tara","1944",NA
"1787","Teresa","1944",83
"1788","Thea","1944",NA
"1789","Thelma","1944",NA
"1790","Theresa","1944",NA
"1791","Tia","1944",NA
"1792","Tilly","1944",NA
"1793","Tina","1944",NA
"1794","Toni","1944",NA
"1795","Tracey","1944",NA
"1796","Tracy","1944",NA
"1797","Valerie","1944",11
"1798","Vanessa","1944",NA
"1799","Vera","1944",82
"1800","Veronica","1944",52
"1801","Victoria","1944",NA
"1802","Violet","1944",NA
"1803","Vivienne","1944",93
"1804","Wendy","1944",29
"1805","Willow","1944",NA
"1806","Winifred","1944",NA
"1807","Yasmin","1944",NA
"1808","Yvonne","1944",43
"1809","Zara","1944",NA
"1810","Zoe","1944",NA
"1811","Abbie","1954",NA
"1812","Abigail","1954",NA
"1813","Ada","1954",NA
"1814","Agnes","1954",NA
"1815","Aimee","1954",NA
"1816","Aisha","1954",NA
"1817","Alexandra","1954",NA
"1818","Alice","1954",NA
"1819","Alicia","1954",NA
"1820","Alisha","1954",NA
"1821","Alison","1954",53
"1822","Alma","1954",NA
"1823","Amanda","1954",85
"1824","Amber","1954",NA
"1825","Amelia","1954",NA
"1826","Amelie","1954",NA
"1827","Amy","1954",NA
"1828","Andrea","1954",99
"1829","Angela","1954",20
"1830","Anita","1954",95
"1831","Ann","1954",11
"1832","Anna","1954",88
"1833","Annabelle","1954",NA
"1834","Anne","1954",10
"1835","Annette","1954",74
"1836","Annie","1954",NA
"1837","Arabella","1954",NA
"1838","Aria","1954",NA
"1839","Ashleigh","1954",NA
"1840","Audrey","1954",100
"1841","Ava","1954",NA
"1842","Barbara","1954",14
"1843","Beatrice","1954",NA
"1844","Bella","1954",NA
"1845","Bertha","1954",NA
"1846","Beryl","1954",NA
"1847","Bessie","1954",NA
"1848","Beth","1954",NA
"1849","Bethan","1954",NA
"1850","Bethany","1954",NA
"1851","Betty","1954",NA
"1852","Beverley","1954",75
"1853","Blanche","1954",NA
"1854","Brenda","1954",52
"1855","Bridget","1954",NA
"1856","Brooke","1954",NA
"1857","Caitlin","1954",NA
"1858","Carla","1954",NA
"1859","Carly","1954",NA
"1860","Carol","1954",7
"1861","Carole","1954",44
"1862","Caroline","1954",62
"1863","Carolyn","1954",80
"1864","Catherine","1954",26
"1865","Chantelle","1954",NA
"1866","Charlene","1954",NA
"1867","Charlotte","1954",NA
"1868","Chelsea","1954",NA
"1869","Cheryl","1954",92
"1870","Chloe","1954",NA
"1871","Christina","1954",81
"1872","Christine","1954",3
"1873","Clair","1954",NA
"1874","Claire","1954",NA
"1875","Clara","1954",NA
"1876","Clare","1954",NA
"1877","Constance","1954",NA
"1878","Courtney","1954",NA
"1879","Cynthia","1954",NA
"1880","Daisy","1954",NA
"1881","Danielle","1954",NA
"1882","Daphne","1954",NA
"1883","Darcey","1954",NA
"1884","Darcie","1954",NA
"1885","Darcy","1954",NA
"1886","Dawn","1954",86
"1887","Debbie","1954",NA
"1888","Deborah","1954",59
"1889","Debra","1954",NA
"1890","Demi","1954",NA
"1891","Denise","1954",29
"1892","Diana","1954",79
"1893","Diane","1954",33
"1894","Donna","1954",NA
"1895","Dora","1954",NA
"1896","Doreen","1954",90
"1897","Doris","1954",NA
"1898","Dorothy","1954",67
"1899","Edith","1954",NA
"1900","Edna","1954",NA
"1901","Eileen","1954",58
"1902","Elaine","1954",18
"1903","Eleanor","1954",NA
"1904","Eliza","1954",NA
"1905","Elizabeth","1954",8
"1906","Ella","1954",NA
"1907","Ellen","1954",NA
"1908","Ellie","1954",NA
"1909","Eloise","1954",NA
"1910","Elsie","1954",NA
"1911","Emilia","1954",NA
"1912","Emily","1954",NA
"1913","Emma","1954",NA
"1914","Enid","1954",NA
"1915","Erin","1954",NA
"1916","Esme","1954",NA
"1917","Esther","1954",NA
"1918","Ethel","1954",NA
"1919","Eva","1954",NA
"1920","Eve","1954",NA
"1921","Evelyn","1954",NA
"1922","Evie","1954",NA
"1923","Faith","1954",NA
"1924","Fanny","1954",NA
"1925","Felicity","1954",NA
"1926","Fiona","1954",91
"1927","Florence","1954",NA
"1928","Frances","1954",69
"1929","Francesca","1954",NA
"1930","Freda","1954",NA
"1931","Freya","1954",NA
"1932","Gabrielle","1954",NA
"1933","Gail","1954",76
"1934","Gemma","1954",NA
"1935","Georgia","1954",NA
"1936","Georgina","1954",NA
"1937","Geraldine","1954",78
"1938","Gertrude","1954",NA
"1939","Gillian","1954",16
"1940","Gladys","1954",NA
"1941","Glenys","1954",NA
"1942","Gloria","1954",NA
"1943","Glynis","1954",94
"1944","Grace","1954",NA
"1945","Gracie","1954",NA
"1946","Gwendoline","1954",NA
"1947","Hannah","1954",NA
"1948","Harper","1954",NA
"1949","Harriet","1954",NA
"1950","Hayley","1954",NA
"1951","Hazel","1954",73
"1952","Heather","1954",56
"1953","Heidi","1954",NA
"1954","Helen","1954",22
"1955","Hilary","1954",61
"1956","Hilda","1954",NA
"1957","Hollie","1954",NA
"1958","Holly","1954",NA
"1959","Ida","1954",NA
"1960","Imogen","1954",NA
"1961","Irene","1954",66
"1962","Iris","1954",NA
"1963","Isabel","1954",NA
"1964","Isabella","1954",NA
"1965","Isabelle","1954",NA
"1966","Isla","1954",NA
"1967","Isobel","1954",NA
"1968","Ivy","1954",NA
"1969","Jacqueline","1954",13
"1970","Jade","1954",NA
"1971","Jane","1954",12
"1972","Janet","1954",5
"1973","Janice","1954",35
"1974","Jasmine","1954",NA
"1975","Jayne","1954",NA
"1976","Jean","1954",25
"1977","Jeanette","1954",83
"1978","Jemma","1954",NA
"1979","Jenna","1954",NA
"1980","Jennifer","1954",23
"1981","Jenny","1954",NA
"1982","Jessica","1954",NA
"1983","Jessie","1954",NA
"1984","Jill","1954",71
"1985","Joan","1954",45
"1986","Joanna","1954",NA
"1987","Joanne","1954",NA
"1988","Jodie","1954",NA
"1989","Jordan","1954",NA
"1990","Josephine","1954",70
"1991","Joy","1954",89
"1992","Joyce","1954",72
"1993","Judith","1954",31
